month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,pending_listing_count,average_listing_price,total_listing_count
202011,40900,"sacramento--roseville--arden-arcade, ca",29,554450,2571,37.5,2152,4232,857110.4256,6803
202011,28140,"kansas city, mo-ks",30,329975,3419,49.5,1824,6315,424566.6735,9734
202011,18140,"columbus, oh",31,305000,2221,38.5,1556,3000,376531.0814,5221
202011,26900,"indianapolis-carmel-anderson, in",32,267000,3245,46,1840,4416,341659.2299,7661
202011,29820,"las vegas-henderson-paradise, nv",33,343815,7971,42.5,2948,188,524663.0679,8159
202011,12420,"austin-round rock, tx",34,414500,3541,48.5,2348,6377,677572.3921,9918
202011,34980,"nashville-davidson--murfreesboro--franklin, tn",35,398450,4060,32,2464,2834,619390.7167,6894
202011,41940,"san jose-sunnyvale-santa clara, ca",36,1199000,1568,36,1088,1694,1836071.018,3262
202011,47260,"virginia beach-norfolk-newport news, va-nc",37,316787.5,4886,38,2612,868,425347.4449,5754
202011,33340,"milwaukee-waukesha-west allis, wi",38,294950,1792,46.5,920,2013,402821.7632,3805
202011,39300,"providence-warwick, ri-ma",39,399250,2269,47,1556,3425,700424.3111,5694
202011,27260,"jacksonville, fl",40,313994.5,4704,54,2128,6590,468724.1557,11294
202011,36420,"oklahoma city, ok",41,265000,2844,50,1360,2986,378498.392,5830
202011,31140,"louisville/jefferson county, ky-in",42,244950,2130,36.5,1372,2519,358037.9234,4649
202011,32820,"memphis, tn-ms-ar",43,257995,1569,48.5,992,2879,331924.9419,4448
202011,35380,"new orleans-metairie, la",44,329000,2771,65,1032,2361,463014.2714,5132
202011,40060,"richmond, va",45,359750,2215,49.5,1264,4509,428044.0701,6724
202011,39580,"raleigh, nc",46,384950,2599,46.5,1420,2046,492782.8114,4645
202011,15380,"buffalo-cheektowaga-niagara falls, ny",47,209999.5,1024,62,680,2942,288695.6423,3966
202011,25540,"hartford-west hartford-east hartford, ct",48,299000,3912,44,1288,13,379792.2615,3925
202011,13820,"birmingham-hoover, al",49,257285.5,2582,55,1216,2870,345828.4384,5452
202011,40380,"rochester, ny",50,229450,1192,35,864,248,299749.0711,1440
202010,35620,"new york-newark-jersey city, ny-nj-pa",1,639000,75736,58,26292,36624,1242418.49,112360
202010,31080,"los angeles-long beach-anaheim, ca",2,995000,17774,49,10484,16248,2243199.168,34022
202010,16980,"chicago-naperville-elgin, il-in-wi",3,344900,26989,43,14204,22088,499855.3739,49077
202010,19100,"dallas-fort worth-arlington, tx",4,356000,12422,47,7384,14624,549528.7421,27046
202010,26420,"houston-the woodlands-sugar land, tx",5,334000,19686,52,8936,15289,494917.0593,34975
202010,37980,"philadelphia-camden-wilmington, pa-nj-de-md",6,349000,10803,48,6660,13777,517138.8165,24580
202010,47900,"washington-arlington-alexandria, dc-va-md-wv",7,502000,9443,36,7728,12859,773763.9566,22302
202010,33100,"miami-fort lauderdale-west palm beach, fl",8,410000,38637,93,10764,19958,1027980.149,58595
202010,12060,"atlanta-sandy springs-roswell, ga",9,355000,24797,46,14024,28161,493828.911,52958
202010,14460,"boston-cambridge-newton, ma-nh",10,669000,8166,33,5884,2371,1028108.607,10537
202010,41860,"san francisco-oakland-hayward, ca",11,1049000,6276,35,4904,5774,1643873.648,12050
202010,19820,"detroit-warren-dearborn, mi",12,269000,8387,38,5376,2910,379420.2533,11297
202010,38060,"phoenix-mesa-scottsdale, az",13,415500,7480,36,6452,12065,718308.5438,19545
202010,42660,"seattle-tacoma-bellevue, wa",14,624950,5833,35,4560,7672,896389.3387,13505
202010,33460,"minneapolis-st. paul-bloomington, mn-wi",15,347900,8591,37,5856,8101,463656.7971,16692
202010,40140,"riverside-san bernardino-ontario, ca",16,470000,7051,41,5668,10990,687528.2832,18041
202010,45300,"tampa-st. petersburg-clearwater, fl",17,307900,7946,48,4924,10197,479056.9715,18143
202010,41740,"san diego-carlsbad, ca",18,795000,4776,24,3460,6649,1508044.14,11425
202010,41180,"st. louis, mo-il",19,247900,5742,56,3112,6519,336624.8164,12261
202010,19740,"denver-aurora-lakewood, co",20,519900,4935,36,4152,7785,758635.122,12720
202010,12580,"baltimore-columbia-towson, md",21,339900,4911,43,3452,7163,465760.9231,12074
202010,38300,"pittsburgh, pa",22,245000,4633,57,2112,4963,361190.6022,9596
202010,38900,"portland-vancouver-hillsboro, or-wa",23,510000,4489,49,3048,6637,662763.4287,11126
202010,16740,"charlotte-concord-gastonia, nc-sc",24,365303,4333,43,2828,4589,505942.5701,8922
202010,36740,"orlando-kissimmee-sanford, fl",25,324900,7545,59,3320,6716,456811.9722,14261
202010,17460,"cleveland-elyria, oh",26,199900,3337,47,2188,4760,307396.2325,8097
202010,41700,"san antonio-new braunfels, tx",27,299999,6406,53,3168,6900,419692.0809,13306
202010,17140,"cincinnati, oh-ky-in",28,309900,3184,39,2248,5021,424485.4882,8205
202010,40900,"sacramento--roseville--arden-arcade, ca",29,549000,2925,35,2836,4563,831703.5433,7488
202010,28140,"kansas city, mo-ks",30,330000,3520,47,2404,6806,423352.4661,10326
202010,18140,"columbus, oh",31,305000,2376,35,1968,3378,384532.8725,5754
202010,26900,"indianapolis-carmel-anderson, in",32,274900,3316,43,2120,4977,352526.0077,8293
202010,29820,"las vegas-henderson-paradise, nv",33,345245,8403,41,3800,144,517364.4212,8547
202010,12420,"austin-round rock, tx",34,414900,4123,46,2672,6532,675254.8717,10655
202010,34980,"nashville-davidson--murfreesboro--franklin, tn",35,399900,4455,32,3052,3065,620790.9976,7520
202010,41940,"san jose-sunnyvale-santa clara, ca",36,1199000,1689,34,1572,1796,1762367.945,3485
202010,47260,"virginia beach-norfolk-newport news, va-nc",37,324900,5063,39,2852,984,425169.7803,6047
202010,33340,"milwaukee-waukesha-west allis, wi",38,299900,2050,42,1416,2427,402186.2359,4477
202010,39300,"providence-warwick, ri-ma",39,399900,2407,42,1820,3231,704468.1851,5638
202010,27260,"jacksonville, fl",40,318000,4879,55,2436,6922,461850.4402,11801
202010,36420,"oklahoma city, ok",41,269999,2936,48,1468,3328,383616.9536,6264
202010,31140,"louisville/jefferson county, ky-in",42,258000,2101,35,1540,2688,366945.2748,4789
202010,32820,"memphis, tn-ms-ar",43,263770,1632,45,1028,2985,340937.8932,4617
202010,35380,"new orleans-metairie, la",44,329000,2812,64,1144,2515,471483.95,5327
202010,40060,"richmond, va",45,356910,2330,45,1508,4705,424536.156,7035
202010,39580,"raleigh, nc",46,389900,2891,49,1868,2179,496216.7462,5070
202010,15380,"buffalo-cheektowaga-niagara falls, ny",47,214900,1155,52,856,3365,290737.1972,4520
202010,25540,"hartford-west hartford-east hartford, ct",48,299900,4237,41,1804,2,381966.0888,4239
202010,13820,"birmingham-hoover, al",49,259900,2697,51,1292,3215,349683.3966,5912
202010,40380,"rochester, ny",50,228600,1328,31,1072,305,287289.7174,1633
202009,35620,"new york-newark-jersey city, ny-nj-pa",1,624950,74208,58,27220,34494,1185480.797,108702
202009,31080,"los angeles-long beach-anaheim, ca",2,995000,17523,49,10392,16478,2240239.703,34001
202009,16980,"chicago-naperville-elgin, il-in-wi",3,349250,26939,42,15912,24215,504496.5596,51154
202009,19100,"dallas-fort worth-arlington, tx",4,359500,13402,46,7744,15322,543481.1586,28724
202009,26420,"houston-the woodlands-sugar land, tx",5,331904,20408,52,9180,15729,494721.8685,36137
202009,37980,"philadelphia-camden-wilmington, pa-nj-de-md",6,343945,10795,43,7052,3463,510567.0433,14258
202009,47900,"washington-arlington-alexandria, dc-va-md-wv",7,519000,8993,28,8072,4490,795120.407,13483
202009,33100,"miami-fort lauderdale-west palm beach, fl",8,410000,39227,93,10588,19510,1017422.341,58737
202009,12060,"atlanta-sandy springs-roswell, ga",9,354472.5,25551,44.5,14464,29553,489645.3571,55104
202009,14460,"boston-cambridge-newton, ma-nh",10,677000,7771,33.5,6628,2336,1032995.294,10107
202009,41860,"san francisco-oakland-hayward, ca",11,1037000,5834,35,4976,5549,1640237.621,11383
202009,19820,"detroit-warren-dearborn, mi",12,272900,9014,37.5,5828,3118,379159.3022,12132
202009,38060,"phoenix-mesa-scottsdale, az",13,413450,7185,37,6428,12516,713205.1963,19701
202009,42660,"seattle-tacoma-bellevue, wa",14,628207.5,6051,35,5712,7894,892999.8364,13945
202009,33460,"minneapolis-st. paul-bloomington, mn-wi",15,354500,8513,35.5,6316,8488,478063.2326,17001
202009,40140,"riverside-san bernardino-ontario, ca",16,468000,6925,41,5688,11248,681243.1646,18173
202009,45300,"tampa-st. petersburg-clearwater, fl",17,300000,7879,50,4500,10533,479636.1051,18412
202009,41740,"san diego-carlsbad, ca",18,776250,3850,35,3320,5080,1432428.573,8930
202009,41180,"st. louis, mo-il",19,250000,5652,57.5,3188,6720,341989.1532,12372
202009,19740,"denver-aurora-lakewood, co",20,522000,5506,36,4484,8257,756895.9258,13763
202009,12580,"baltimore-columbia-towson, md",21,339946,4959,35,3704,1615,461992.2548,6574
202009,38300,"pittsburgh, pa",22,249900,4796,54,2252,5210,361178.6815,10006
202009,38900,"portland-vancouver-hillsboro, or-wa",23,504500,4760,43.5,3136,6997,659039.0357,11757
202009,16740,"charlotte-concord-gastonia, nc-sc",24,368197.5,4420,42,3008,4730,510819.2738,9150
202009,36740,"orlando-kissimmee-sanford, fl",25,325000,7690,57.5,3536,6920,456644.5009,14610
202009,17460,"cleveland-elyria, oh",26,215950,3221,49,2212,4919,318471.6205,8140
202009,41700,"san antonio-new braunfels, tx",27,309450,6677,51.5,3192,7165,424072.9707,13842
202009,17140,"cincinnati, oh-ky-in",28,318000,3115,39.5,2160,5261,427299.2606,8376
202009,40900,"sacramento--roseville--arden-arcade, ca",29,544250,2930,35,2960,4779,802405.9701,7709
202009,28140,"kansas city, mo-ks",30,339450,3418,49,2340,6945,438143.8796,10363
202009,18140,"columbus, oh",31,300163.5,2364,31,2220,3599,385874.0271,5963
202009,26900,"indianapolis-carmel-anderson, in",32,286134,3196,45.5,2476,5195,367913.9581,8391
202009,29820,"las vegas-henderson-paradise, nv",33,344964.5,8576,39,4032,138,516441.7655,8714
202009,12420,"austin-round rock, tx",34,409000,4377,44.5,2748,5343,664100.4617,9720
202009,34980,"nashville-davidson--murfreesboro--franklin, tn",35,399900,4680,32,2980,3314,606029.4205,7994
202009,41940,"san jose-sunnyvale-santa clara, ca",36,1199000,1686,35,1516,1774,1740276.482,3460
202009,47260,"virginia beach-norfolk-newport news, va-nc",37,329950,5383,38.5,3016,1001,427620.7639,6384
202009,33340,"milwaukee-waukesha-west allis, wi",38,326400,1963,41,1540,2672,427792.5408,4635
202009,39300,"providence-warwick, ri-ma",39,413450,2403,41,2020,3196,710711.4644,5599
202009,27260,"jacksonville, fl",40,322445,5096,59,2352,7186,466135.9238,12282
202009,36420,"oklahoma city, ok",41,268675,3036,49.5,1572,3540,376029.3955,6576
202009,31140,"louisville/jefferson county, ky-in",42,267450,2121,35,1540,2667,367946.8258,4788
202009,32820,"memphis, tn-ms-ar",43,261500,1624,47,1060,2996,337328.1828,4620
202009,35380,"new orleans-metairie, la",44,325000,2931,63.5,1156,2712,460136.0163,5643
202009,40060,"richmond, va",45,354975,2394,48,1616,4574,421264.4824,6968
202009,39580,"raleigh, nc",46,390000,2935,48,1680,2232,496108.0646,5167
202009,15380,"buffalo-cheektowaga-niagara falls, ny",47,229900,1237,43,1032,3417,299112.1226,4654
202009,25540,"hartford-west hartford-east hartford, ct",48,299900,4300,42.5,1784,2,377673.488,4302
202009,13820,"birmingham-hoover, al",49,271000,2654,51.5,1420,3228,357084.6759,5882
202009,40380,"rochester, ny",50,222450,1399,28.5,1148,286,281894.5258,1685
202008,35620,"new york-newark-jersey city, ny-nj-pa",1,619000,73775,53,26828,32315,1175289.256,106090
202008,31080,"los angeles-long beach-anaheim, ca",2,999000,17338,51,10060,16137,2248662.776,33475
202008,16980,"chicago-naperville-elgin, il-in-wi",3,349000,26649,42,16408,25299,500710.0581,51948
202008,19100,"dallas-fort worth-arlington, tx",4,359990,14539,46,8576,15698,532094.4798,30237
202008,26420,"houston-the woodlands-sugar land, tx",5,329500,21857,51,9764,15812,492390.6142,37669
202008,37980,"philadelphia-camden-wilmington, pa-nj-de-md",6,342990,10829,45,6616,3361,506623.7775,14190
202008,47900,"washington-arlington-alexandria, dc-va-md-wv",7,525000,8580,30,7520,4605,801871.5421,13185
202008,33100,"miami-fort lauderdale-west palm beach, fl",8,405000,40320,93,10500,19389,999255.5979,59709
202008,12060,"atlanta-sandy springs-roswell, ga",9,354560,27399,47,15744,30031,485346.6966,57430
202008,14460,"boston-cambridge-newton, ma-nh",10,678400,7396,38,5340,2391,1038101.795,9787
202008,41860,"san francisco-oakland-hayward, ca",11,1025000,5640,35,4552,5355,1644133.733,10995
202008,19820,"detroit-warren-dearborn, mi",12,279000,9318,37,6236,3176,380790.0055,12494
202008,38060,"phoenix-mesa-scottsdale, az",13,415000,7006,39,6208,12089,710456.7805,19095
202008,42660,"seattle-tacoma-bellevue, wa",14,625000,5957,33,4972,7761,890805.572,13718
202008,33460,"minneapolis-st. paul-bloomington, mn-wi",15,360000,8721,36,6432,8427,483291.0545,17148
202008,40140,"riverside-san bernardino-ontario, ca",16,459000,6979,46,5460,11236,659882.0662,18215
202008,45300,"tampa-st. petersburg-clearwater, fl",17,299900,8299,52,4412,10833,468060.1045,19132
202008,41740,"san diego-carlsbad, ca",18,779000,3877,35,3544,5151,1406903.772,9028
202008,41180,"st. louis, mo-il",19,249900,5732,58,3152,6980,338744.6875,12712
202008,19740,"denver-aurora-lakewood, co",20,539500,5858,36,4804,8449,755151.6436,14307
202008,12580,"baltimore-columbia-towson, md",21,349900,5009,42,3460,1625,470603.46,6634
202008,38300,"pittsburgh, pa",22,249900,4811,54,2440,5520,359414.2783,10331
202008,38900,"portland-vancouver-hillsboro, or-wa",23,500000,5025,42,3764,6934,656022.1595,11959
202008,16740,"charlotte-concord-gastonia, nc-sc",24,370000,4531,43,3056,4756,508883.6932,9287
202008,36740,"orlando-kissimmee-sanford, fl",25,324900,7923,58,3528,6872,450221.3066,14795
202008,17460,"cleveland-elyria, oh",26,232400,3197,49,2004,5056,333803.6701,8253
202008,41700,"san antonio-new braunfels, tx",27,314008,7021,51,3472,7398,422502.2803,14419
202008,17140,"cincinnati, oh-ky-in",28,327500,3021,44,2156,5447,427835.7173,8468
202008,40900,"sacramento--roseville--arden-arcade, ca",29,528000,2929,37,2824,4846,744255.1978,7775
202008,28140,"kansas city, mo-ks",30,345000,3454,51,2212,6908,439434.4558,10362
202008,18140,"columbus, oh",31,316336,2330,35,2188,3644,396568.7585,5974
202008,26900,"indianapolis-carmel-anderson, in",32,299500,3150,47,2148,5313,375989.182,8463
202008,29820,"las vegas-henderson-paradise, nv",33,343500,8390,41,3872,155,514965.3529,8545
202008,12420,"austin-round rock, tx",34,399900,5116,43,3048,4064,645452.2632,9180
202008,34980,"nashville-davidson--murfreesboro--franklin, tn",35,395926,5328,32,3568,3582,610224.4602,8910
202008,41940,"san jose-sunnyvale-santa clara, ca",36,1199800,1682,32,1508,1660,1756360.826,3342
202008,47260,"virginia beach-norfolk-newport news, va-nc",37,335000,5700,40,3140,917,431860.719,6617
202008,33340,"milwaukee-waukesha-west allis, wi",38,345900,1846,44,1496,2703,436577.9148,4549
202008,39300,"providence-warwick, ri-ma",39,429000,2456,46,1872,3190,703537.2338,5646
202008,27260,"jacksonville, fl",40,320000,5810,63,2672,7105,459040.0357,12915
202008,36420,"oklahoma city, ok",41,269800,3286,50,1576,3884,375130.898,7170
202008,31140,"louisville/jefferson county, ky-in",42,284900,2067,38,1436,2766,377123.9514,4833
202008,32820,"memphis, tn-ms-ar",43,265000,1722,48,1068,2918,339210.9745,4640
202008,35380,"new orleans-metairie, la",44,324000,3046,66,1164,2862,453079.9039,5908
202008,40060,"richmond, va",45,357950,2434,52,1560,4562,421447.8762,6996
202008,39580,"raleigh, nc",46,386000,3224,43,1920,2223,486787.0039,5447
202008,15380,"buffalo-cheektowaga-niagara falls, ny",47,225000,1257,43,1192,3208,303783.0422,4465
202008,25540,"hartford-west hartford-east hartford, ct",48,299000,4338,44,1652,5,371222.2929,4343
202008,13820,"birmingham-hoover, al",49,272113,2752,52,1420,3198,357597.0648,5950
202008,40380,"rochester, ny",50,244900,1395,29,1212,256,296566.0991,1651
202007,35620,"new york-newark-jersey city, ny-nj-pa",1,594000,71482,63,27708,27423,1107242.6,98905
202007,31080,"los angeles-long beach-anaheim, ca",2,994104,17545,54,9916,14982,2231877.804,32527
202007,16980,"chicago-naperville-elgin, il-in-wi",3,348450,27033,42,16716,25358,498947.847,52391
202007,19100,"dallas-fort worth-arlington, tx",4,359700,15677,47,8992,16434,523308.5501,32111
202007,26420,"houston-the woodlands-sugar land, tx",5,327680,22814,52.5,10556,16013,485444.5882,38827
202007,37980,"philadelphia-camden-wilmington, pa-nj-de-md",6,339950,11423,46,6688,3413,496983.3716,14836
202007,47900,"washington-arlington-alexandria, dc-va-md-wv",7,529945,8948,32,7348,4691,801882.0105,13639
202007,33100,"miami-fort lauderdale-west palm beach, fl",8,403520,41584,119.5,10564,18797,994360.0051,60381
202007,12060,"atlanta-sandy springs-roswell, ga",9,350212.5,29498,50.5,15380,30381,480554.1782,59879
202007,14460,"boston-cambridge-newton, ma-nh",10,675000,7664,37,5916,2469,1029994.919,10133
202007,41860,"san francisco-oakland-hayward, ca",11,1050000,5476,33.5,4552,5063,1655346.051,10539
202007,19820,"detroit-warren-dearborn, mi",12,279950,9805,38,6204,3116,379631.8496,12921
202007,38060,"phoenix-mesa-scottsdale, az",13,411565,7227,50,5180,12222,712946.1839,19449
202007,42660,"seattle-tacoma-bellevue, wa",14,629875,5733,34.5,5300,7075,901734.135,12808
202007,33460,"minneapolis-st. paul-bloomington, mn-wi",15,367000,8774,39.5,6264,8188,489400.345,16962
202007,40140,"riverside-san bernardino-ontario, ca",16,449950,7791,54,4936,11058,643913.0108,18849
202007,45300,"tampa-st. petersburg-clearwater, fl",17,298000,8917,59,4596,11179,461639.5422,20096
202007,41740,"san diego-carlsbad, ca",18,792450,4086,39,3296,4831,1371641.399,8917
202007,41180,"st. louis, mo-il",19,251750,5878,61,3236,6987,339325.8392,12865
202007,19740,"denver-aurora-lakewood, co",20,544250,6222,36,4876,8649,744971.6934,14871
202007,12580,"baltimore-columbia-towson, md",21,354900,5409,43,3256,1588,470997.2182,6997
202007,38300,"pittsburgh, pa",22,249900,4968,55.5,2408,5896,359927.8327,10864
202007,38900,"portland-vancouver-hillsboro, or-wa",23,499900,5101,45,3692,6743,647513.4435,11844
202007,16740,"charlotte-concord-gastonia, nc-sc",24,369500,4762,48.5,3064,5019,509173.5115,9781
202007,36740,"orlando-kissimmee-sanford, fl",25,320000,8126,63,3584,6940,453355.6806,15066
202007,17460,"cleveland-elyria, oh",26,235000,3287,51.5,2068,5069,336443.3372,8356
202007,41700,"san antonio-new braunfels, tx",27,315750,7456,58,3496,7517,426668.8426,14973
202007,17140,"cincinnati, oh-ky-in",28,339900,3011,47,2004,5521,432733.9446,8532
202007,40900,"sacramento--roseville--arden-arcade, ca",29,525000,3354,41,2680,4931,714932.4599,8285
202007,28140,"kansas city, mo-ks",30,350975,3624,52.5,2280,6941,442035.4019,10565
202007,18140,"columbus, oh",31,331950,2354,37.5,2032,3691,419408.0595,6045
202007,26900,"indianapolis-carmel-anderson, in",32,302500,3328,48.5,2192,5396,382456.8116,8724
202007,29820,"las vegas-henderson-paradise, nv",33,340000,8271,48.5,3568,153,508096.0318,8424
202007,12420,"austin-round rock, tx",34,392223,5603,44.5,3440,4135,633813.2058,9738
202007,34980,"nashville-davidson--murfreesboro--franklin, tn",35,389950,6216,31,3976,4017,593752.7434,10233
202007,41940,"san jose-sunnyvale-santa clara, ca",36,1217500,1673,34,1468,1589,1775272.362,3262
202007,47260,"virginia beach-norfolk-newport news, va-nc",37,332482.5,6292,44.5,3196,923,425288.742,7215
